The Lone Ranger,"[comanche, texas, outlaw, lone ranger, train, texas ranger, lawyer, 1930s, native american, escape, white horse, warrior, partner, horse, greed, bow and arrow, child with a gun, conspiracy, dual wield, mask, rescue, presumed dead, threatened with a knife, chase, stampede, train chase, tomahawk, silver mine, riding horse backwards, hallucination, map, bank vault, shot in the back, press conference, murder, william tell overture, silver bullet, disguise, stuck in sand, fight on a moving train, scene during end credits, axe, gatling gun, box office flop, prostitute, unconscious, brass band, told in flashback, wooden leg, flaming arrow, father son relationship, exploding bridge, 1860s, two man army, adaptation, corrupt cop, scorpion, bank robbery, cat, hostage, cannibal, masked hero, civil war veteran, singing on a train, masked man, based on tv series, flash forward, revolver, handcuffs, shot in the leg, crime fighter, throat slitting, explosion, bank, action hero, buried to the neck, husband wife relationship, freakshow, origin of hero, tribe, train robbery, based on radio show, shot through a window, toy gun, outlaw gang, vigilante, spirituality, steam locomotive, pocket watch, chained together, rifle, critically bashed, barn, battlefield, masked vigilante, vengeance, train crash, old west, hit by a train, old man, monument valley, blood on one's mouth"", dog, open grave, shot in the head, flashback sequence, ambush, rogue soldier, held at gunpoint, village, brothel, death of brother, birdcage, cowboy, shot in the chest, brother brother relationship, dead bird, corrupt businessman, shot in the face, police officer killed, dynamite, shot to death, heart ripped out, face slap, pacifist, slapstick comedy, outrunning explosion, kidnapping, violence, battle, badge, anti hero, re boot, indian, soldier, cave, good versus evil, mother son relationship, train accident, ferris wheel, sword, no opening credits, shot in the shoulder, police station, gunfight, facial disfigurement, military, horse inside a train, fairground, u.s. cavalry, remake, fighting atop train, storytelling, u.s. army, jail cell, reboot, subtitled scene, spit in the face, white hat, man dressed as woman, superhero, character repeating someone else's dialogue"", captain, unreliable narrator, san francisco california, train derailment, star spangled banner, betrayal, death of husband, mexican standoff, scar, silver, revenge, desert, disfigurement, small town, freeze frame, nonlinear timeline, child in peril, massacre, cannibalism, black comedy, no title at beginning, rabbit, locomotive, reluctant hero, fire, bullwhip, shot in the hand, shootout, knife, buddy comedy, death, death of father, character name in title,]"
Oblivion,"[drone, alien, surveillance, space station, memory, dystopia, based on comic book, skinny dipping, whitehouse, post apocalypse, genetic engineering, waterfall, desert, exploding body, 2070s, voice over narration, year 2077, black and white scene, spaceship crash, chewing gum, flying through a thunderstorm, cloning, amnesia, motorcycle riding, brooklyn bridge, rappelling, outer space, stadium, explosion, nuclear explosion, human versus alien, spaceship, clone, vertical takeoff, swimming pool, nuclear bomb, washington d.c., starts with narration, maintenance, resistance fighter, air battle, hologram, resistance, exploding ship, shower, tear on cheek, aircraft, deception, empire state building manhattan new york city, pentagon, alien invasion, nightmare, friendly fire, machine gun, some scenes in black and white, soldier, mushroom cloud, goalpost, shot in the belly, cryonics, future, electronic music score, artificial intelligence, bare chested male, two in a shower, titan the moon, fight the system, engagement ring, shootout, terraforming, romantic rejection, skyscraper, washington monument, pistol, premarital sex, fictional war, flashback, yankees baseball cap, mid air collision, social commentary, based on comic, motorcycle, cyberpunk, man falling, stray dog, booby trap, one word title, new york city, narrated by character, no opening credits, swimming underwater, dream, crash landing, written by director, aerial drone, kissing underwater, ex soldier, surprise ending']"
Insidious: Chapter 2,"[supernatural, police detective, playing hot or cold, medium, close up of eyes, husband wife relationship, thrown through a window, dice, cross dressing, syringe, hit with a baseball bat, punched in the face, possession, photograph, female doctor, alphabet dice, abandoned hospital, metronome, piano playing, apparition, human monster, moving a bookcase, breaking through a wall, stabbed with a needle, lantern, wearing a sound wire, abusive mother, flashback, falling chandelier, child in peril, hidden room, injection in leg, video camera, psychopath, basement, second part, child abuse, tranquilizer, tea kettle, nonlinear timeline, tooth falling out, other world, suicide, red light, murder, homicidal maniac, breaking through a door, father son relationship, police station, fire extinguisher, mother son relationship, rocking horse, evil spirit, vhs, haunted house, serial killer, grandmother grandson relationship, knife, grand piano, strangulation, hit with a frying pan, bone saw, corpse, year 1986, abused child, mannequin, seance, bound and gagged, baby monitor, roshambo, startled, newspaper clipping, gas mask, hit with a hammer, vcr, pipe wrench, attacked with a knife, interrogation, dollhouse, red door, dark past, shrouded corpse, title at the end, tooth ripped out, knocked out, piano, brother brother relationship, tooth, out of body experience, wooden chest, investigation, bad guy, baby, slasher, character repeating someone else's dialogue"", scene during opening credits, ghost, foot chase, stabbed in the leg, strangle, evil man, barricading a door, nightmare, whispering, hiding in a closet, hospital, maniac, boy dressed as a girl, flashlight, taser, talking doll, imposter, sequel, young version of character, face slap, demon, number in title, surprise ending']"
Turbo,"[snail, race, freak accident, accident, indianapolis 500, car race, super speed, shell, garden, underdog, nitrous oxide, car mechanic, cross country trip, supercharger, cross country, indianapolis speedway, strip mall, roadtrip, tomato, rapping in a car, chase, on the road, crow, highway travel, drag racer, victory, taco, car crash, racer, wrecked car, singing in a car, brother brother relationship, french canadian, impossible dream, idol, rescue, indianapolis indiana, speed, injury, team, tour bus, road trip, one word title, truck driver, fast food restaurant, referee, social media, car racing, argument, bicycle, freeway, scared child, shopkeeper, pit stop, number 5, character name in title']"
Saving Mr. Banks,"[disney, author, song, nanny, composer, coughing up blood, sketch, horse, blood, disneyland, songwriting, jelly, hotel, pear, cinema, corpse, merry go round, three word title, filmmaking, crying, australia, stuffed toy, dancing, father daughter relationship, abbreviation in title, theme park, sick father, alcoholism, carousel, piano, premier, period in title, 1960s, traumatic childhood, alcoholic, british, bank, abusive childhood, based on true story, character name in title']"
2 Guns,"[money, undercover, dea agent, on the run, drug cartel, fugitive, undercover agent, bank, stable, explosive, severed head, stealing a car, baseball bat, target practice, bank vault, wisecrack humor, killing an animal, hit with a baseball bat, impalement, black comedy, money falling from the air, love triangle, hung upside down, exploding building, foot chase, revolver, car accident, waitress, shot in the leg, bechdel test failed, cow, blood, stealing money, based on comic, head blown off, money falling through the air, character's point of view camera shot"", escape, ranch, car crash, motel, tattoo, based on graphic novel, border patrol, shot in the head, shot in the knee, interracial relationship, winking, bodyguard, torture, interrogation, jumping through a window, hit by a car, freeze frame, dog, helicopter crash, russian roulette, machine gun, lens flare, police station, security camera, shot in the shoulder, diner, nonlinear timeline, rifle, deception, bank robbery, bag of money, corpse, barbecue, desert, subjective camera, answering machine, character repeating someone else's dialogue"", framed for murder, blood splatter, flashback, sniper rifle, safe, fbi, shotgun, fire, u.s. mexico border, bulletproof vest, mexico, femme fatale, apartment, corruption, camaraderie, frame up, handcuffs, gangster, assassin, slaughterhouse, admiral, chase, helicopter, race against time, barn, reference to tori amos, hit in the crotch, tied to a chair, safe deposit box, knife, shootout, veterinarian, held at gunpoint, hotel, corpus christi texas, silencer, pistol, kidnapping, slow motion scene, uzi, double cross, security guard, death, urination, gas explosion, bullet wound, rocket launcher, betrayal, shot in the chest, based on comic book, reference to albert einstein, beating, stampede, heist, cigarette smoking, shot in the arm, gasoline, reference to frankenstein, surveillance, punched in the face, mexican standoff, home invasion, swat team, cia agent, partnership, murder, masked man, u.s. navy, buddy comedy, jail cell, stabbed in the hand, gunfight, drug lord, violence, shot through a window, bound and gagged, disguise, female agent, shot in the back, goat, dune buggy, neo noir, shot to death, arrest, machete, naval base, regret, border crossing, border guard, drug dealer, revenge, shot in the forehead, conspiracy, subtitled scene, zippo lighter, exploding car, pickup truck, assassination attempt, hook for hand, hand grenade, gold tooth, sniper, chicken, topless female nudity, cell phone, military base, no opening credits, ak 47, organized crime, explosion, naval officer, southern accent, woman in bra and panties, boyfriend girlfriend relationship, key, hostage, crime boss, horse, bull, cia, car chase, number in title']"
White House Down,"[president, white house, secret service, tour, bunker, treason, coup, secret service agent, explosion, armory, fight, terrorist, gatling gun, u.s. president, f 18 hornet, exploding building, lost glasses, race against time, hit with a chair, reference to thomas jefferson, bag over head, air strike, sniper, c4 explosives, pager, car crash, jumping through a window, washington d.c., norad, tank, black u.s. president, hostage situation, attempted coup d'etat"", surveillance, reference to george washington, sparkler on a cake, political assassination, terrorist plot, afghanistan veteran, shoulder holster, one man army, mercenary, fist fight, rescue, gunfight, sikorsky sh 3 sea king helicopter, soldier, martial arts, sniper rifle, mixed martial arts, african american, fgm 148 javelin missile, hit by a car, shootout, job interview, unlikely hero, brawl, pistol, vengeance, singing for he's a jolly good fellow"", booby trap, helicopter shot down, one day, reference to marilyn monroe, shot in the forehead, character says i love yo, color in title, face slap, hitting a girl, arsenal, terminal cancer, commando mission, hiding in a closet, library, news report, u.s. capitol building, u.s. vice president, shot in the head, father daughter relationship, nuclear threat, grenade, commando unit, hostage, mother daughter relationship, lens flare, rose garden, masked man, elevator, reference to twitter, shot through a wall, disguise, world war three, cellphone video, siege, shot to death, putting on glasses, deception, reference to youtube, interrogation, punched in the chest, security camera, lincoln memorial, general, security guard, die hard scenario, betrayal, reference to mary todd lincoln, character repeating someone else's dialogue"", revenge, prescription bottle, car crashing through a window, terrorist attack, special forces, three word title, murder, flag waving, battle, shot in the back, 11 year old, exploding tank, rogue agent, child in peril, marine one helicopter, beaten to death, reference to abraham lincoln, knife throwing, exploding airplane, elevator shaft, fbi, filmed killing, hand grenade, torture, traitor, squirrel, reporter, u.s. marine, paris france, assault rifle, stabbed with a pen, tunnel, bomb, u. s. marines dress uniform, hand to hand combat, airforce one, corrupt politician, uh 60 blackhawk helicopter, knife fight, helicopter, silencer, stabbed to death, camera phone, national guard, husband wife relationship, timebomb, oval office, politics, underwater scene, rpg, commando raid, punched in the face, fight in the restroom, painting, riding on top of an elevator, military, fire, peace treaty, flamethrower, ex husband ex wife relationship, shot through a window, ming vase, nicotine gum, missile, survival, car chase, hostile takeover, speaker of the house, warrior, commando, falling through a rooftop window, computer hacker, launch code, shrine to a dead son, machine gun, shotgun, u.s. presidential flag, driving into swimming pool, stabbed in the foot, pocket watch, out of ammunition, disarming someone, delta force, political corruption, throat slitting, dog tags, reference to gerald ford, shot in the chest, two man army, reference to john f. kennedy, reference to wikipedia, ak 47, slow motion scene, trident submarine, terrorism, lockheed martin f 22 raptor, held at gunpoint, tattoo, reference to wikileaks, conspiracy, box office flop, air force two, female agent, murder of a police officer, kitchen, shot in the leg, fistfight, plane shot down, cell phone, death, beating, violence, exploding body, swimming pool, shrine to a dead soldier, knife, helicopter crash, senator, kicked in the face, kidnapping, u.s. army, exploding helicopter, american flag, scene during opening credits, rocket launcher, movie theater, washington monument, car accident, stabbed in the back, bodyguard, tour guide, first lady, swat team, breaking a bottle over someone's head"", limousine, pentagon, politician, media coverage, shot through a door, surprise ending']"
Mama,"[children, forest, car accident, aunt, doll, driving off a cliff, tear on cheek, jumping off a cliff, car crash, hiding in a closet, mother daughter relationship, girl with socks on, startled, restraining a child, ghost, one word title, walking in the woods, custody hearing, face slap, drawing on a wall, based on short film, some scenes in sepia, sibling relationship, surrogate mother, archive, dachshund, driving on an icy road, infant skeleton, hiding under a bed, big sister, suicide, cabin in the woods, death of sister, vision, mental asylum, starting a fire, baby crying, some scenes in black and white, child's drawing"", black socks, breathing hard, research, seizure, passionate kiss, falling down stairs, character name in title, title spoken by character,]"
Safe Haven,"[widower, ferry, attacked from behind, abusive husband, rowboat, hoodie, husband wife relationship, spiral staircase, male singer, fireworks, pier, waving an american flag, playing in the surf, ghost, woman in a bikini, parade, split door, falling off a bicycle, cabin in the woods, dance, building a sand castle, caught in the rain, surf fishing, two word title, house fire, wanted poster, bare chested male, walking in the woods, riding a bus, marina, based on novel, surprise ending']"
The Smurfs 2,"[smurf, altered version of studio logo, based on cartoon, sequel, studio logo segues into film,]"
The Best Man Holiday,"[christmas, pregnant wife, spitting blood, numbered sequel, second part, best man, punch in nose, sex in bed, jealousy, unfaithful wife, brother sister relationship, panties, football, christmas tree, crying man, religious belief, sexual promiscuity, sexual reference, writer, family tragedy, oral sex, catfight, disappointment, infidelity, sequel, miscarriage, baby girl, loss of wife, death of wife, funeral, prostitute, flashback, topless female nudity, bare breasts, digit in title, resentment, fight, cartoon on tv, ipad, loss of job, female nudity, ill wife, sex tape, friend's wedding"", stripper, husband wife relationship, cancer, frustration, childbirth, dysfunctional family, marijuana, terminal illness, gay slur, racial slur, football player, maternity ward, woman in bra and panties, death of friend, independent film, number in title']"
